Time,Temperature
0,30.0
1,30.0
2,30.0
3,30.0
4,30.0
5,30.0
6,30.0
7,30.0
8,30.0
9,30.0
10,30.0
11,30.0
12,30.0
13,30.0
14,30.0
15,30.0
16,30.0
17,30.0
18,30.0
19,30.0
20,30.0
21,30.0
22,30.0
23,30.0
24,30.0
25,30.0
26,30.0
27,30.0
28,30.0
29,30.0
30,30.0
31,30.0
32,30.0
33,30.0
34,30.0
35,30.0
36,30.0
37,30.0
38,30.0
39,30.0
40,30.0
41,30.0
42,30.0
43,30.0
44,30.0
45,30.0
46,30.0
47,30.0
48,30.0
49,30.0
50,30.0
51,30.0
52,30.0
53,30.0
54,30.0
55,30.0
56,30.0
57,30.0
58,30.0
59,30.0
60,30.0
61,30.0
62,30.0
63,30.0
64,30.0
65,30.0
66,30.0
67,30.0
68,30.0
69,30.0
70,30.0
71,30.0
72,30.0
73,30.0
74,30.0
75,30.0
76,30.0
77,30.0
78,30.0
79,30.0
80,30.0
81,30.0
82,30.0
83,30.0
84,30.0
85,30.0
86,30.0
87,30.0
88,30.0
89,30.0
90,30.0
91,30.0
92,30.0
93,30.0
94,30.0
95,30.0
96,30.0
97,30.0
98,30.0
99,30.0
100,30.0
101,30.0
102,30.0
103,30.0
104,30.0
105,30.0
106,30.0
107,30.0
108,30.0
109,30.0
110,30.0
111,30.0
112,30.0
113,30.0
114,30.0
115,30.0
116,30.0
117,30.0
118,30.0
119,30.0
120,30.0
121,30.0
122,30.0
123,30.0
124,30.0
125,30.0
126,30.0
127,30.0
128,30.0
129,30.0
130,30.0
131,30.0
132,30.0
133,30.0
134,30.0
135,30.0
136,30.0
137,30.0
138,30.0
139,30.0
140,30.0
141,30.0
142,30.0
143,30.0
144,30.0
145,30.0
146,30.0
147,30.0
148,30.0
149,30.0
150,30.0
151,30.0
152,30.0
153,30.0
154,30.0
155,30.0
156,30.0
157,30.0
158,30.0
159,30.0
160,30.0
161,30.0
162,30.0
163,30.0
164,30.0
165,30.0
166,30.0
167,30.0
168,30.0
169,30.0
170,30.0
171,30.0
172,30.0
173,30.0
174,30.0
175,30.0
176,30.0
177,30.0
178,30.0
179,30.0
180,30.0
181,30.0
182,30.0
183,30.0
184,30.0
185,30.0
186,30.0
187,30.0
188,30.0
189,30.0
190,30.0
191,30.0
192,30.0
193,30.0
194,30.0
195,30.0
196,30.0
197,30.0
198,30.0
199,30.0
200,30.0
201,30.0
202,30.0
203,30.0
204,30.0
205,30.0
206,30.0
207,30.0
208,30.0
209,30.0
210,30.0
211,30.0
212,30.0
213,30.0
214,30.0
215,30.0
216,30.0
217,30.0
218,30.0
219,30.0
220,30.0
221,30.0
222,30.0
223,30.0
224,30.0
225,30.0
226,30.0
227,30.0
228,30.0
229,30.0
230,30.0
231,30.0
232,30.0
233,30.0
234,30.0
235,30.0
236,30.0
237,30.0
238,30.0
239,30.0
240,30.0
241,30.0
242,30.0
243,30.0
244,30.0
245,30.0
246,30.0
247,30.0
248,30.0
249,30.0
250,30.0
251,30.0
252,30.0
253,30.0
254,30.0
255,30.0
256,30.0
257,30.0
258,30.0
259,30.0
260,30.0
261,30.0
262,30.0
263,30.0
264,30.0
265,30.0
266,30.0
267,30.0
268,30.0
269,30.0
270,30.0
271,30.0
272,30.0
273,30.0
274,30.0
275,29.9
276,30.0
277,30.0
278,30.0
279,30.0
280,30.0
281,30.0
282,30.0
283,30.0
284,30.0
285,30.0
286,30.0
287,30.0
288,30.0
289,30.0
290,30.0
291,30.0
292,30.0
293,30.0
294,30.0
295,30.0
296,30.0
297,30.0
298,29.9
299,30.0
300,30.0
301,30.0
302,30.0
303,30.0
304,30.0
305,30.0
306,30.0
307,29.9
308,30.0
309,30.0
310,30.0
311,30.0
312,30.0
313,30.0
314,30.0
315,30.0
316,30.0
317,30.0
318,30.0
319,30.0
320,30.0
321,30.0
322,29.9
323,30.0
324,30.0
325,30.0
326,30.0
327,30.0
328,30.0
329,30.0
330,30.0
331,30.0
332,30.0
333,30.0
334,30.0
335,30.0
336,30.0
337,30.0
338,30.0
339,30.0
340,30.0
341,30.0
342,30.0
343,30.0
344,29.9
345,30.0
346,30.0
347,30.0
348,30.0
349,30.0
350,30.0
351,30.0
352,30.0
353,30.0
354,30.0
355,30.0
356,30.0
357,30.0
358,30.0
359,30.0
360,30.0
361,30.0
362,30.0
363,30.0
364,30.0
365,30.0
366,30.0
367,30.0
368,30.0
369,30.0
370,30.0
371,30.0
372,30.0
373,30.0
374,30.0
375,30.0
376,30.0
377,30.0
378,30.0
379,30.0
380,30.0
381,30.0
382,30.0
383,30.0
384,30.0
385,30.0
386,30.0
387,30.0
388,30.0
389,30.0
390,30.0
391,30.0
392,30.0
393,30.0
394,29.9
395,30.0
396,30.0
397,30.0
398,30.0
399,30.0
400,30.0
401,30.0
402,30.0
403,30.0
404,30.0
405,30.0
406,30.0
407,30.0
408,30.0
409,30.0
410,30.0
411,30.0
412,30.0
413,30.0
414,30.0
415,30.0
416,30.0
417,30.0
418,30.0
419,30.0
420,30.0
421,30.0
422,30.0
423,30.0
424,30.0
425,30.0
426,30.0
427,30.0
428,30.0
429,30.0
430,30.0
431,30.0
432,29.9
433,30.0
434,29.9
435,30.0
436,30.0
437,29.9
438,29.9
439,30.0
440,29.9
441,30.0
442,30.0
443,30.0
444,30.0
445,30.0
446,29.9
447,30.0
448,30.0
449,30.1
450,30.2
451,30.2
452,30.4
453,30.6
454,31.1
455,32.0
456,32.0
457,31.7
458,31.4
459,31.3
460,31.4
461,31.7
462,31.6
463,31.4
464,31.1
465,30.9
466,30.8
467,30.7
468,30.7
469,30.7
470,30.6
471,30.6
472,30.5
473,30.5
474,30.4
475,30.4
476,30.4
477,30.4
478,30.4
479,30.4
480,30.4
481,30.4
482,30.4
483,30.4
484,30.4
485,30.4
486,30.4
487,30.4
488,30.4
489,30.4
490,30.4
491,30.5
492,30.5
493,30.6
494,30.6
495,30.7
496,30.7
497,30.8
498,30.8
499,30.8
500,31.1
501,38.1
502,44.8
503,49.8
504,61.7
505,74.9
506,84.3
507,89.5
508,90.9
509,91.4
510,92.2
511,90.0
512,83.8
513,76.8
514,70.7
515,65.3
516,60.8
517,57.3
518,54.2
519,51.6
520,49.4
521,47.6
522,46.1
523,44.8
524,43.8
525,43.1
526,42.4
527,41.9
528,41.4
529,41.0
530,40.7
531,40.4
532,40.3
533,40.6
534,42.4
535,42.9
536,42.8
537,42.7
538,42.4
539,42.2
540,42.0
541,41.9
542,41.8
543,41.7
544,41.6
545,41.5
546,41.4
547,41.3
548,41.2
549,41.3
550,41.4
551,41.8
552,42.1
553,42.7
554,43.6
555,44.1
556,44.4
557,44.4
558,44.4
559,44.9
560,45.4
561,45.7
562,46.0
563,46.5
564,47.0
565,47.1
566,47.2
567,47.5
568,47.9
569,48.7
570,49.1
571,49.3
572,49.1
573,48.6
574,48.3
575,48.2
576,47.9
577,47.4
578,47.1
579,46.9
580,46.6
581,46.6
582,46.3
583,45.9
584,45.6
585,45.2
586,45.0
587,45.0
588,45.2
589,45.4
590,45.2
591,45.3
