Step_Time(s),Current(A),Voltage(V),Temperature (C)_1,Temperature (C)_2
3.007810445879488,0.0,3.3708579540252686,21.42825698852539,21.426794052124023
1.924798137e-06,1.1511948108673096,3.6887850761413574,21.503389358520508,21.457571029663086
5.007662236422955,0.785170316696167,3.6013782024383545,21.397478103637695,21.50200653076172
10.015152780852109,0.7563152313232422,3.6010704040527344,21.366697311401367,21.50200653076172
15.026710808703935,0.7303637862205505,3.6010704040527344,21.441835403442383,21.50200653076172
20.03429605320142,0.706408679485321,3.6010704040527344,21.397478103637695,21.54644012451172
25.041853195646105,0.6833608746528625,3.6007628440856934,21.564943313598633,21.53278160095215
30.04938570067464,0.6614019870758057,3.6010704040527344,21.53416633605957,21.683189392089844
35.057093362333624,0.6399875283241272,3.6010704040527344,21.459033966064453,21.50200653076172
40.06464511534352,0.6187545657157898,3.6010704040527344,21.48981475830078,21.669540405273438
45.07228386922921,0.5982474684715271,3.6007628440856934,21.42825698852539,21.607988357543945
50.07961465541301,0.5781033635139465,3.6010704040527344,21.595720291137695,21.71396255493164
55.087249174742794,0.5577777624130249,3.6010704040527344,21.547744750976562,21.563560485839844
60.09488985342662,0.5378151535987854,3.6010704040527344,21.53416633605957,21.53278160095215
65.10246778369118,0.5182154774665833,3.6010704040527344,21.62287139892578,21.50200653076172
70.10999874888121,0.4987972676753998,3.6007628440856934,21.6979923248291,21.65241813659668
75.11757475434763,0.47974205017089844,3.6010704040527344,21.547744750976562,21.57721519470215
80.12514498541965,0.46104976534843445,3.6010704040527344,21.742340087890625,21.440452575683594
85.1327256104016,0.44235748052597046,3.6010704040527344,21.592098236083984,21.471229553222656
90.14028698740219,0.42439109086990356,3.6010704040527344,21.547744750976562,21.621644973754883
95.1478641477475,0.40660619735717773,3.6010704040527344,22.012004852294922,21.590871810913086
100.1554397682543,0.38918426632881165,3.6007628440856934,21.63644790649414,21.51566505432129
105.16300730460893,0.372306764125824,3.6010704040527344,21.742340087890625,21.51566505432129
110.17059562878345,0.3561551868915558,3.6010704040527344,21.742340087890625,21.54644012451172
115.1781485366722,0.34036657214164734,3.6010704040527344,21.653644561767578,21.57721519470215
120.18572569701752,0.3251223862171173,3.6010704040527344,21.892562866210938,21.560096740722656
125.19329323337216,0.3104226291179657,3.6010704040527344,21.93690299987793,21.590871810913086
130.20086461932303,0.2962673008441925,3.6010704040527344,22.012004852294922,21.590871810913086
135.2084371601528,0.28301936388015747,3.6010704040527344,21.90614128112793,21.560096740722656
140.21603048880246,0.27031588554382324,3.6010704040527344,22.13143539428711,21.741270065307617
145.22358339669128,0.2576123774051666,3.6007628440856934,22.16219139099121,21.560096740722656
150.2312256152136,0.2461792379617691,3.6010704040527344,21.981245040893555,21.560096740722656
155.23872847835082,0.23492756485939026,3.6010704040527344,22.16219139099121,21.560096740722656
160.24629870942283,0.2244018167257309,3.6007628440856934,22.16219139099121,21.560096740722656
165.2538693254545,0.21423903107643127,3.6010704040527344,21.981245040893555,21.560096740722656
170.26144302116313,0.20480214059352875,3.6010704040527344,22.16219139099121,21.679731369018555
175.26901517703328,0.19572821259498596,3.6010704040527344,22.05634117126465,21.604530334472656
180.27658540810532,0.18701724708080292,3.6010704040527344,22.20652198791504,21.648958206176758
185.28415871885431,0.17903220653533936,3.6010704040527344,22.20652198791504,21.604530334472656
190.29173741903816,0.17159157991409302,3.6007628440856934,22.20652198791504,21.679731369018555
195.29930149075616,0.16451391577720642,3.6010704040527344,22.14501190185547,21.724157333374023
200.30687287670705,0.1576177328824997,3.6007628440856934,22.100675582885742,21.79935073852539
205.3144434927387,0.15126599371433258,3.6010704040527344,22.06991958618164,21.79935073852539
210.3220191132455,0.14509572088718414,3.6010704040527344,22.06991958618164,21.737821578979492
215.3295331402119,0.13928841054439545,3.6010704040527344,22.039161682128906,21.587421417236328
220.33716727458204,0.13420701026916504,3.6010704040527344,22.008405685424805,21.693391799926758
225.34476753250505,0.12894414365291595,3.6010704040527344,22.0835018157959,21.63185691833496
230.3523466176485,0.12440717965364456,3.6007628440856934,22.0835018157959,21.587421417236328
235.3598775828385,0.11987021565437317,3.6013782024383545,22.0835018157959,21.63185691833496
240.36745127854715,0.11551473289728165,3.6007628440856934,22.008405685424805,21.63185691833496
245.37501996978065,0.11152220517396927,3.6010704040527344,22.05274200439453,21.676288604736328
250.38259559028745,0.10752967745065689,3.6007628440856934,22.0835018157959,21.63185691833496
255.39016659127873,0.10408158600330353,3.6010704040527344,22.05274200439453,21.707056045532227
260.39773913210854,0.10045202076435089,3.6010704040527344,21.960477828979492,21.57032012939453
265.40530936318055,0.0971854031085968,3.6010704040527344,21.99123191833496,21.676288604736328
270.4128815190507,0.09446322917938232,3.6010704040527344,22.004825592041016,21.553226470947266
275.4204559846786,0.0913780927658081,3.6007628440856934,21.943317413330078,21.491695404052734
280.4280789552195,0.08865591883659363,3.6007628440856934,21.881811141967773,21.5224609375
285.43559991145924,0.08611521869897842,3.6007628440856934,21.881811141967773,21.430164337158203
290.4431759169257,0.08357451856136322,3.6010704040527344,21.895410537719727,21.399396896362305
295.45074229840145,0.08121529966592789,3.6007628440856934,21.93976402282715,21.44384765625
300.45831406931194,0.07903755456209183,3.6010704040527344,22.01486587524414,21.36863136291504
305.4658854552628,0.07685981690883636,3.6013782024383545,22.01486587524414,21.638710021972656
310.47350650100566,0.07486355304718018,3.6010704040527344,22.01486587524414,21.607954025268555
315.481030921882,0.07286728918552399,3.6010704040527344,21.878265380859375,21.563505172729492
320.48860153791367,0.07105250656604767,3.6010704040527344,21.922622680664062,21.515682220458984
325.49617215394534,0.06941919773817062,3.6010704040527344,21.861127853393555,21.515682220458984
330.5037446947751,0.0676044151186943,3.6007628440856934,21.891878128051758,21.59088897705078
335.5113164656856,0.06597110629081726,3.6007628440856934,21.79963493347168,21.66609001159668
