Step_Time(s),Current(A),Voltage(V),Temperature (C)_1,Temperature (C)_2
3.014001751566304,0.0,3.369941473007202,21.996673583984375,21.18440818786621
0.015547749429779,1.1784390211105347,3.6718692779541016,22.07172966003418,21.10907554626465
5.007686488879478,0.8441662192344666,3.5998499393463135,21.996673583984375,21.18440818786621
10.01530406998566,0.8137893080711365,3.6001577377319336,22.07172966003418,21.18440818786621
15.022738410309218,0.7875632047653198,3.6001577377319336,22.07172966003418,21.245975494384766
20.03028785356136,0.7632239460945129,3.6001577377319336,21.921611785888672,21.215192794799805
25.03786000943151,0.7405827045440674,3.6001577377319336,22.027435302734375,21.276762008666992
30.0454621921526,0.7188848853111267,3.6001577377319336,22.13325309753418,21.276762008666992
35.05301279028362,0.6977530717849731,3.5998499393463135,22.027435302734375,21.245975494384766
40.060578401840104,0.6777533292770386,3.6001577377319336,22.13325309753418,21.276762008666992
45.06814709307361,0.6579422950744629,3.5998499393463135,22.05820083618164,21.338333129882812
50.075789311595955,0.6383199095726013,3.6001577377319336,22.04096794128418,21.245975494384766
55.08329486945056,0.6188861727714539,3.6001577377319336,22.04096794128418,21.215192794799805
60.0908612509263,0.5996411442756653,3.6001577377319336,21.93514633178711,21.245975494384766
65.09845688933373,0.5807734727859497,3.6001577377319336,22.04096794128418,21.18440818786621
70.10615107740576,0.5619058012962341,3.6001577377319336,22.04096794128418,21.215192794799805
75.11358734252745,0.5432268381118774,3.6001577377319336,21.979442596435547,21.153621673583984
80.12115025936654,0.5247365236282349,3.5998499393463135,22.01020622253418,21.22895050048828
85.12872626483296,0.5064348578453064,3.6001577377319336,22.01020622253418,21.18440818786621
90.13629996054162,0.4885105490684509,3.6001577377319336,22.085262298583984,21.153621673583984
95.14373661062297,0.47058627009391785,3.6001577377319336,21.979442596435547,21.259733200073242
100.15160711020432,0.4532279968261719,3.6004652976989746,21.93514633178711,21.22895050048828
105.1590152732732,0.4360584318637848,3.6001577377319336,22.01020622253418,21.22895050048828
110.16665518203776,0.4192661941051483,3.6001577377319336,22.01020622253418,21.41037368774414
115.17416574436756,0.40303999185562134,3.6001577377319336,22.01020622253418,21.30427360534668
120.18186994138988,0.38700246810913086,3.5998499393463135,21.94868278503418,21.198165893554688
125.18917339544014,0.3715309798717499,3.6001577377319336,21.94868278503418,21.27349281311035
130.19686835343143,0.3564368188381195,3.6001577377319336,21.94868278503418,21.379594802856445
135.20441625684506,0.3420974016189575,3.6001577377319336,21.979442596435547,21.12283706665039
140.21201843956612,0.32813531160354614,3.6001577377319336,21.979442596435547,21.424131393432617
145.21951283359158,0.31473925709724426,3.6001577377319336,21.979442596435547,21.348814010620117
150.2271577468313,0.3017205595970154,3.5998499393463135,21.979442596435547,21.318037033081055
155.2347349071766,0.2894565761089325,3.6001577377319336,22.054502487182617,21.424131393432617
160.24230436832934,0.2777586281299591,3.6004652976989746,22.098798751831055,21.424131393432617
165.24983648839824,0.26643800735473633,3.6001577377319336,22.02374267578125,21.875925064086914
170.25744675527153,0.25568345189094543,3.6001577377319336,22.17384910583496,21.574748992919922
175.26506087174107,0.24492886662483215,3.5998499393463135,22.17384910583496,21.84516143798828
180.27259145197144,0.23549503087997437,3.6001577377319336,22.098798751831055,21.694578170776367
185.28016437776088,0.22606119513511658,3.6001577377319336,22.29317855834961,21.920446395874023
190.2878824333298,0.2173820585012436,3.6001577377319336,22.306718826293945,21.889680862426758
195.29531638869372,0.2085142582654953,3.6004652976989746,22.38175392150879,21.934202194213867
200.3028789205732,0.2005898356437683,3.5998499393463135,22.306718826293945,21.858919143676758
205.3104683996266,0.19304275512695312,3.6001577377319336,22.456787109375,21.858919143676758
210.31806249819547,0.18568436801433563,3.5998499393463135,22.35100746154785,21.797393798828125
215.32560039265883,0.17889200150966644,3.6001577377319336,22.200925827026367,21.797393798828125
220.3331686989327,0.17228831350803375,3.6001577377319336,22.606834411621094,21.72210121154785
225.34074354952023,0.16625066101551056,3.6001577377319336,22.275968551635742,21.72210121154785
230.34833110377548,0.16021300852298737,3.6001577377319336,22.35100746154785,21.72210121154785
235.35589209581644,0.15474137663841248,3.5998499393463135,22.426040649414062,21.797393798828125
240.36345424273628,0.14926975965499878,3.5998499393463135,22.470321655273438,21.872678756713867
245.3709905973611,0.1445528268814087,3.6001577377319336,22.395292282104492,21.841915130615234
250.3786293512468,0.1398359090089798,3.6001577377319336,22.51460838317871,21.73586654663086
255.3861787944989,0.1353076696395874,3.6004652976989746,22.52815055847168,21.674339294433594
260.3938452654778,0.130779430270195,3.5998499393463135,22.435928344726562,21.626588821411133
265.40131386720816,0.1266285479068756,3.6001577377319336,22.330154418945312,21.6573486328125
270.4088937222709,0.12304368615150452,3.6001577377319336,22.29941177368164,21.5650634765625
275.4164635683832,0.11927014589309692,3.6001577377319336,22.449481964111328,21.671127319335938
280.4240334144956,0.11568529158830643,3.6001577377319336,22.41874122619629,21.609607696533203
285.43160518540617,0.11247778683900833,3.6001577377319336,22.35726547241211,21.503541946411133
290.43917618639745,0.10908160358667374,3.5998499393463135,22.31296730041504,21.534303665161133
295.4467498821061,0.10625145584344864,3.6001577377319336,22.35726547241211,21.654150009155273
300.45423734685824,0.10323262214660645,3.6001577377319336,22.2822265625,21.623394012451172
305.4618930389675,0.10040247440338135,3.6001577377319336,22.370826721191406,21.548091888427734
310.46947173915134,0.09794967621564865,3.6001577377319336,22.29578971862793,21.455814361572266
315.47704158526375,0.09549687802791595,3.6001577377319336,22.27861976623535,21.531124114990234
320.4844840097395,0.09323275834321976,3.6001577377319336,22.353656768798828,21.620220184326172
325.4923163983177,0.09077996015548706,3.6001577377319336,22.353656768798828,21.650972366333008
330.4997264861847,0.08870451152324677,3.6001577377319336,22.336496353149414,21.514162063598633
335.50748765723193,0.08662907034158707,3.6001577377319336,22.23072052001953,21.5587158203125
340.5151633672418,0.08455362170934677,3.6001577377319336,22.350069046020508,21.466453552246094
345.5227139653729,0.08266685903072357,3.5998499393463135,22.288610458374023,21.391141891479492
350.5300543755473,0.08078008890151978,3.6001577377319336,22.288610458374023,21.43570327758789
355.5376392350852,0.07889331877231598,3.5998499393463135,22.227148056030273,21.32962989807129
360.5451886783373,0.07719523459672928,3.6001577377319336,22.227148056030273,21.343442916870117
365.5527631439653,0.07568581402301788,3.6001577377319336,22.19641876220703,21.343442916870117
370.56033375999687,0.07398772984743118,3.5998499393463135,22.165687561035156,21.312686920166016
375.56790014147265,0.07266698777675629,3.5998499393463135,22.13495635986328,21.343442916870117
380.5754734522217,0.07115757465362549,3.6001577377319336,22.165687561035156,21.312686920166016
385.58304445321295,0.06983684003353119,3.6001577377319336,22.165687561035156,21.28193473815918
390.5906855168563,0.06832742691040039,3.6001577377319336,22.10422706604004,21.25118064880371
395.5981903047918,0.0670066848397255,3.5998499393463135,22.073497772216797,21.25118064880371
400.6057201151029,0.0658746287226677,3.6001577377319336,22.042768478393555,21.18967628479004
405.61329227097303,0.0645538866519928,3.6001577377319336,22.087093353271484,21.158924102783203
410.6209113919178,0.0636105015873909,3.6001577377319336,22.056365966796875,21.158924102783203
415.6284827778686,0.0624784454703331,3.6001577377319336,22.100692749023438,21.0974178314209
420.63612191671393,0.061346385627985,3.5998499393463135,21.93345069885254,21.066665649414062
425.6436205452953,0.0602143220603466,3.5998499393463135,22.083566665649414,21.005157470703125
430.6511950109232,0.059459615498781204,3.6001577377319336,22.127897262573242,21.080495834350586
435.65877140134927,0.058327555656433105,3.6001577377319336,22.216554641723633,21.12508201599121
440.66633739786533,0.05738417059183121,3.6001577377319336,22.155120849609375,20.851396560668945
445.6739087838162,0.05662946403026581,3.6001577377319336,22.155120849609375,20.88214874267578
450.6814863291213,0.05568608269095421,3.6001577377319336,22.380245208740234,21.272672653198242
455.68905425043545,0.05493137612938881,3.6001577377319336,22.08007049560547,21.272672653198242
460.6966237115882,0.05379931256175041,3.6001577377319336,22.4245662689209,21.07742691040039
465.7041966373776,0.05323328450322151,3.6001577377319336,22.349533081054688,20.895994186401367
470.7117172086578,0.052289899438619614,3.5998499393463135,22.499595642089844,20.940587997436523
475.7193136169844,0.051535192877054214,3.6001577377319336,22.36314582824707,21.135860443115234
480.72687229926754,0.050969161093235016,3.6001577377319336,22.513206481933594,21.180450439453125
485.73444484009735,0.05021445453166962,3.6001577377319336,22.482500076293945,21.0297794342041
490.74206627079985,0.04964842647314072,3.6001577377319336,22.301727294921875,21.04363250732422
495.7497951052383,0.04889371991157532,3.6001577377319336,22.240304946899414,20.968290328979492
500.75728103015194,0.04832768812775612,3.5998499393463135,22.31534767150879,20.862197875976562
505.7647734993792,0.04757298156619072,3.5998499393463135,22.117467880249023,21.0574893951416
